case,case_index,p,q,dimension,chi,conditioned,role,delta,seed_index,seed,direction,K_index,K,K_over_Kref,R,N,relax_steps,K_grid_size
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,8,0.0608047569507867,0.1216095139015734,0.0952289135088112,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,9,0.06407258597971198,0.12814517195942396,0.12233280328747403,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,10,0.06751603788911237,0.13503207577822474,0.11022300699181957,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,11,0.07114455117649593,0.14228910235299186,0.10097925413854511,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,12,0.07496807159238345,0.1499361431847669,0.12916977640364594,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,13,0.07899707940159843,0.15799415880319687,0.12399517765900102,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,14,0.08324261810966029,0.16648523621932057,0.1263893857352405,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,15,0.08771632473301956,0.17543264946603912,0.10822314087956295,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,16,0.09243046169610611,0.18486092339221222,0.15041342986207318,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,17,0.09739795044261923,0.19479590088523846,0.1490343984816433,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,18,0.10263240685318956,0.2052648137063791,0.14474359380111723,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,19,0.10814817856649103,0.21629635713298206,0.13899201437588474,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,20,0.11396038430610134,0.22792076861220267,0.15167055092785972,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,21,0.12008495532090477,0.24016991064180954,0.16412420496498695,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,22,0.1265386790526262,0.2530773581052524,0.16572197954941795,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,23,0.13333924515018836,0.2666784903003767,0.1783962548382922,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,24,0.14050529395701827,0.28101058791403655,0.2160635757534376,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,25,0.14805646760420577,0.29611293520841153,0.2310299874274062,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,26,0.1560134638495611,0.3120269276991222,0.24073407186933218,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,27,0.16439809281014417,0.32879618562028834,0.2348327707936241,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,28,0.17323333674376845,0.3464666734875369,0.2380936585616865,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,29,0.18254341304334237,0.36508682608668475,0.24502547562084878,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,30,0.19235384061671348,0.38470768123342697,0.27550614934963397,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,31,0.2026915098339642,0.4053830196679284,0.2756756464827023,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,32,0.21358475623388337,0.42716951246776674,0.3010432029857699,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,33,0.2250634381916439,0.4501268763832878,0.31405984360114236,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,34,0.23715901876057277,0.47431803752114554,0.32205331805298143,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,35,0.2499046519123422,0.4998093038246844,0.3388913071290923,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,36,0.26333527341196566,0.5266705468239313,0.3582787900245765,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,37,0.2774876965766874,0.5549753931533749,0.3682483681292001,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,38,0.29240071318124067,0.5848014263624813,0.38358063741442133,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,39,0.3081151997860546,0.6162303995721092,0.40894203266924867,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,40,0.32467422977985755,0.6493484595597151,0.44211382338818395,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,41,0.3421231914437828,0.6842463828875656,0.4725232929597314,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,42,0.36050991236059227,0.7210198247211845,0.48431930756220126,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,43,0.379884790510023,0.759769581020046,0.5037917419833385,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,44,0.40030093240958836,0.8006018648191767,0.49577845102666346,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,45,0.42181429867947823,0.8436285973589565,0.547425677718202,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,46,0.4444838574305507,0.8889677148611014,0.5703246615094383,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,47,0.46837174589585345,0.9367434917917069,0.585017086513564,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,48,0.4935434407487027,0.9870868814974054,0.597138238394931,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,49,0.520067937574167,1.040135875148334,0.6305448254698272,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,50,0.5480179399858806,1.096035879971761,0.6311067350739148,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,51,0.5774700589065618,1.1549401178131236,0.6779953643151062,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,52,0.6085050225584577,1.2170100451169155,0.664943001041506,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,53,0.6412078977393053,1.2824157954786106,0.6807922673031894,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,54,0.6756683229903192,1.3513366459806384,0.7032437168198943,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,55,0.7119807542953248,1.4239615085906496,0.726739171759562,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,56,0.7502447239844968,1.5004894479689936,0.741002967974018,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,57,0.7905651135523531,1.5811302271047063,0.7493199090479133,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,58,0.8330524411378072,1.6661048822756144,0.76356379276395,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,59,0.8778231644542489,1.7556463289084978,0.7684653531865098,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,3,192032,backward,60,0.925,1.85,0.777210747122919,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,0,0.04,0.08,0.0763557309560123,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,1,0.042149719326446886,0.08429943865289377,0.07760806465829236,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,2,0.04441497098245621,0.08882994196491242,0.0637146652075523,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,3,0.046801964020070294,0.09360392804014059,0.07230955141857989,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,4,0.04931724118431067,0.09863448236862134,0.07545236965470158,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,5,0.05196769684683453,0.10393539369366905,0.07892731988305025,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,6,0.05476059590339881,0.10952119180679762,0.0577824899550264,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,7,0.057703593686930905,0.11540718737386181,0.06379009771978372,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,8,0.0608047569507867,0.1216095139015734,0.08528896989180006,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,9,0.06407258597971198,0.12814517195942396,0.05423693854391507,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,10,0.06751603788911237,0.13503207577822474,0.06675185243789915,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,11,0.07114455117649593,0.14228910235299186,0.08132562559196468,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,12,0.07496807159238345,0.1499361431847669,0.08404872669666699,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,13,0.07899707940159843,0.15799415880319687,0.10609354878289505,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,14,0.08324261810966029,0.16648523621932057,0.09358955438125678,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,15,0.08771632473301956,0.17543264946603912,0.08150273159969022,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,16,0.09243046169610611,0.18486092339221222,0.059599647291771855,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,17,0.09739795044261923,0.19479590088523846,0.09633150191394686,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,18,0.10263240685318956,0.2052648137063791,0.10890283839763919,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,19,0.10814817856649103,0.21629635713298206,0.10629459734619157,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,20,0.11396038430610134,0.22792076861220267,0.09254437709746965,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,21,0.12008495532090477,0.24016991064180954,0.11420723068012616,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,22,0.1265386790526262,0.2530773581052524,0.13306036448891773,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,23,0.13333924515018836,0.2666784903003767,0.11228419354686033,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,24,0.14050529395701827,0.28101058791403655,0.1264093185311694,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,25,0.14805646760420577,0.29611293520841153,0.15458858061313321,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,26,0.1560134638495611,0.3120269276991222,0.13564630087209983,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,27,0.16439809281014417,0.32879618562028834,0.20467349658071035,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,28,0.17323333674376845,0.3464666734875369,0.1875104126322716,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,29,0.18254341304334237,0.36508682608668475,0.17855226198410729,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,30,0.19235384061671348,0.38470768123342697,0.2196167378937847,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,31,0.2026915098339642,0.4053830196679284,0.2512217971992427,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,32,0.21358475623388337,0.42716951246776674,0.2685038619564046,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,33,0.2250634381916439,0.4501268763832878,0.27837407269352654,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,34,0.23715901876057277,0.47431803752114554,0.28160169305508465,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,35,0.2499046519123422,0.4998093038246844,0.2928949803584328,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,36,0.26333527341196566,0.5266705468239313,0.31135005441805647,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,37,0.2774876965766874,0.5549753931533749,0.3880433830318011,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,38,0.29240071318124067,0.5848014263624813,0.40451875369225676,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,39,0.3081151997860546,0.6162303995721092,0.41349907724877244,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,40,0.32467422977985755,0.6493484595597151,0.4279295310456247,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,41,0.3421231914437828,0.6842463828875656,0.4465302593182698,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,42,0.36050991236059227,0.7210198247211845,0.45936206526108264,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,43,0.379884790510023,0.759769581020046,0.49813893942949633,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,44,0.40030093240958836,0.8006018648191767,0.5122274836129089,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,45,0.42181429867947823,0.8436285973589565,0.5165215327925555,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,46,0.4444838574305507,0.8889677148611014,0.547000702624896,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,47,0.46837174589585345,0.9367434917917069,0.5489438398188305,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,48,0.4935434407487027,0.9870868814974054,0.5720516024551044,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,49,0.520067937574167,1.040135875148334,0.6086770236459147,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,50,0.5480179399858806,1.096035879971761,0.6198874093690465,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,51,0.5774700589065618,1.1549401178131236,0.6335930200751488,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,52,0.6085050225584577,1.2170100451169155,0.6578256978424322,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,53,0.6412078977393053,1.2824157954786106,0.6630317547753025,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,54,0.6756683229903192,1.3513366459806384,0.6899159042283527,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,55,0.7119807542953248,1.4239615085906496,0.7042066957140343,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,56,0.7502447239844968,1.5004894479689936,0.7230823044683254,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,57,0.7905651135523531,1.5811302271047063,0.7359292150176983,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,58,0.8330524411378072,1.6661048822756144,0.7499551256527155,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,59,0.8778231644542489,1.7556463289084978,0.7610543191027892,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,forward,60,0.925,1.85,0.7705610999206657,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,backward,0,0.04,0.08,0.06189403318110299,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,backward,1,0.042149719326446886,0.08429943865289377,0.094433031063736,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,backward,2,0.04441497098245621,0.08882994196491242,0.07257963425304495,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,backward,3,0.046801964020070294,0.09360392804014059,0.08205447610012712,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,backward,4,0.04931724118431067,0.09863448236862134,0.08599161812881462,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,backward,5,0.05196769684683453,0.10393539369366905,0.07183176473654627,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,backward,6,0.05476059590339881,0.10952119180679762,0.06963742363521894,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,backward,7,0.057703593686930905,0.11540718737386181,0.0969122851882932,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,backward,8,0.0608047569507867,0.1216095139015734,0.07485914209017798,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,backward,9,0.06407258597971198,0.12814517195942396,0.07213642342415753,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,backward,10,0.06751603788911237,0.13503207577822474,0.09166921624841733,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,backward,11,0.07114455117649593,0.14228910235299186,0.10026381498423566,256,850,61
$S^3\times S^5$,2,3,5,8,0,False,continuous control,0.5,4,192033,backward,12,0.07496807159238345,0.1499361431847669,0.10044022606776279,256,850,61
